Year,Medical_District_AR,Medical_District_EN,Cause_of_Death_AR,Cause_of_Death_EN,Nationality_AR,Nationality_EN,Sex_AR,Sex_EN,Value,,,,,,
2008,الجملة,Total,ورم خبیث بالقولون,Malignant Neoplasm of the Colon,جملة,Total,جملة,Total,57,,,,,,
2008,الجملة,Total,ورم خبیث بالمستقیم او الشرج,Malignant Neoplasm of the Rectum,مواطن,Citizen,ذ,M,1,,,,,,
2008,الجملة,Total,ورم خبیث بالمستقیم او الشرج,Malignant Neoplasm of the Rectum,مواطن,Citizen,ا,F,1,,,,,,
2008,الجملة,Total,ورم خبیث بالمستقیم او الشرج,Malignant Neoplasm of the Rectum,غیر مواطن,Non-Citizen,ذ,M,6,,,,,,
2008,الجملة,Total,ورم خبیث بالمستقیم او الشرج,Malignant Neoplasm of the Rectum,غیر مواطن,Non-Citizen,ا,F,3,,,,,,
2008,الجملة,Total,ورم خبیث بالمستقیم او الشرج,Malignant Neoplasm of the Rectum,جملة,Total,جملة,Total,11,,,,,,
2008,الجملة,Total,ورم خبیث بالقصبة الھوائیة او الشعب ,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",مواطن,Citizen,ذ,M,31,,,,,,
2008,الجملة,Total,ورم خبیث بالقصبة الھوائیة او الشعب ,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",مواطن,Citizen,ا,F,6,,,,,,
2008,الجملة,Total,ورم خبیث بالقصبة الھوائیة او الشعب ,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",غیر مواطن,Non-Citizen,ذ,M,41,,,,,,
2008,الجملة,Total,ورم خبیث بالقصبة الھوائیة او الشعب ,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",غیر مواطن,Non-Citizen,ا,F,7,,,,,,
2008,الجملة,Total,ورم خبیث بالقصبة الھوائیة او الشعب ,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",جملة,Total,جملة,Total,85,,,,,,
2008,الجملة,Total,ورم خبیث بالثدي,Malignant Neoplasm of the Breast,مواطن,Citizen,ذ,M,0,,,,,,
2008,الجملة,Total,ورم خبیث بالثدي,Malignant Neoplasm of the Breast,مواطن,Citizen,ا,F,22,,,,,,
2008,الجملة,Total,ورم خبیث بالثدي,Malignant Neoplasm of the Breast,غیر مواطن,Non-Citizen,ذ,M,0,,,,,,
2008,الجملة,Total,ورم خبیث بالثدي,Malignant Neoplasm of the Breast,غیر مواطن,Non-Citizen,ا,F,48,,,,,,
2008,الجملة,Total,ورم خبیث بالثدي,Malignant Neoplasm of the Breast,جملة,Total,جملة,Total,70,,,,,,
2008,الجملة,Total,ورم خبیث بعنق الرحم ,Malignant Neoplasm of the Cervix Uteri,مواطن,Citizen,ذ,M,0,,,,,,
2008,الجملة,Total,ورم خبیث بعنق الرحم ,Malignant Neoplasm of the Cervix Uteri,مواطن,Citizen,ا,F,8,,,,,,
2008,الجملة,Total,ورم خبیث بعنق الرحم ,Malignant Neoplasm of the Cervix Uteri,غیر مواطن,Non-Citizen,ذ,M,0,,,,,,
2008,الجملة,Total,ورم خبیث بعنق الرحم ,Malignant Neoplasm of the Cervix Uteri,غیر مواطن,Non-Citizen,ا,F,8,,,,,,
2008,الجملة,Total,ورم خبیث بعنق الرحم ,Malignant Neoplasm of the Cervix Uteri,جملة,Total,جملة,Total,16,,,,,,
2008,الجملة,Total,اورام خبیثة اخرى,Other Malignant Neoplasm,مواطن,Citizen,ذ,M,96,,,,,,
2008,الجملة,Total,اورام خبیثة اخرى,Other Malignant Neoplasm,مواطن,Citizen,ا,F,41,,,,,,
2008,الجملة,Total,اورام خبیثة اخرى,Other Malignant Neoplasm,غیر مواطن,Non-Citizen,ذ,M,122,,,,,,
2008,الجملة,Total,اورام خبیثة اخرى,Other Malignant Neoplasm,غیر مواطن,Non-Citizen,ا,F,67,,,,,,
2008,الجملة,Total,اورام خبیثة اخرى,Other Malignant Neoplasm,جملة,Total,جملة,Total,326,,,,,,
2008,الجملة,Total,سرطان الدم,Leukaemia,مواطن,Citizen,ذ,M,5,,,,,,
2008,الجملة,Total,سرطان الدم,Leukaemia,مواطن,Citizen,ا,F,6,,,,,,
2008,الجملة,Total,سرطان الدم,Leukaemia,غیر مواطن,Non-Citizen,ذ,M,23,,,,,,
2008,الجملة,Total,سرطان الدم,Leukaemia,غیر مواطن,Non-Citizen,ا,F,11,,,,,,
2008,الجملة,Total,سرطان الدم,Leukaemia,جملة,Total,جملة,Total,45,,,,,,
2008,الجملة,Total,داء السكري,Diabetes Mellitus,مواطن,Citizen,ذ,M,64,,,,,,
2008,الجملة,Total,داء السكري,Diabetes Mellitus,مواطن,Citizen,ا,F,61,,,,,,
2008,الجملة,Total,داء السكري,Diabetes Mellitus,غیر مواطن,Non-Citizen,ذ,M,101,,,,,,
2008,الجملة,Total,داء السكري,Diabetes Mellitus,غیر مواطن,Non-Citizen,ا,F,51,,,,,,
2008,الجملة,Total,داء السكري,Diabetes Mellitus,جملة,Total,جملة,Total,277,,,,,,
2008,الجملة,Total,الھزال الغذائي,Nutritional Marasmus,مواطن,Citizen,ذ,M,2,,,,,,
2008,الجملة,Total,الھزال الغذائي,Nutritional Marasmus,مواطن,Citizen,ا,F,0,,,,,,
2008,الجملة,Total,الھزال الغذائي,Nutritional Marasmus,غیر مواطن,Non-Citizen,ذ,M,1,,,,,,
2008,الجملة,Total,الھزال الغذائي,Nutritional Marasmus,غیر مواطن,Non-Citizen,ا,F,0,,,,,,
2008,الجملة,Total,الھزال الغذائي,Nutritional Marasmus,جملة,Total,جملة,Total,3,,,,,,
2008,الجملة,Total,انواع اخرى من سوء التغذية,Other Protein-Calorie Malnutrition,مواطن,Citizen,ذ,M,1,,,,,,
2008,الجملة,Total,انواع اخرى من سوء التغذية,Other Protein-Calorie Malnutrition,مواطن,Citizen,ا,F,2,,,,,,
2008,الجملة,Total,انواع اخرى من سوء التغذية,Other Protein-Calorie Malnutrition,غیر مواطن,Non-Citizen,ذ,M,2,,,,,,
2008,الجملة,Total,انواع اخرى من سوء التغذية,Other Protein-Calorie Malnutrition,غیر مواطن,Non-Citizen,ا,F,2,,,,,,
2008,الجملة,Total,انواع اخرى من سوء التغذية,Other Protein-Calorie Malnutrition,جملة,Total,جملة,Total,7,,,,,,
2008,الجملة,Total,فقر الدم,Anaemia,مواطن,Citizen,ذ,M,4,,,,,,
2008,الجملة,Total,فقر الدم,Anaemia,مواطن,Citizen,ا,F,2,,,,,,
2008,الجملة,Total,فقر الدم,Anaemia,غیر مواطن,Non-Citizen,ذ,M,3,,,,,,
2008,الجملة,Total,فقر الدم,Anaemia,غیر مواطن,Non-Citizen,ا,F,3,,,,,,
2008,الجملة,Total,فقر الدم,Anaemia,جملة,Total,جملة,Total,12,,,,,,
2008,الجملة,Total,الاضطرابات العقلیة,Mental Disorders,مواطن,Citizen,ذ,M,2,,,,,,
2008,الجملة,Total,الاضطرابات العقلیة,Mental Disorders,مواطن,Citizen,ا,F,2,,,,,,
2008,الجملة,Total,الاضطرابات العقلیة,Mental Disorders,غیر مواطن,Non-Citizen,ذ,M,1,,,,,,
2008,الجملة,Total,الاضطرابات العقلیة,Mental Disorders,غیر مواطن,Non-Citizen,ا,F,0,,,,,,
2008,الجملة,Total,الاضطرابات العقلیة,Mental Disorders,جملة,Total,جملة,Total,5,,,,,,
2008,الجملة,Total,امراض الجھاز العصبي,Diseases of the Nervous System,مواطن,Citizen,ذ,M,17,,,,,,
2008,الجملة,Total,امراض الجھاز العصبي,Diseases of the Nervous System,مواطن,Citizen,ا,F,7,,,,,,
2008,الجملة,Total,امراض الجھاز العصبي,Diseases of the Nervous System,غیر مواطن,Non-Citizen,ذ,M,16,,,,,,
2008,الجملة,Total,امراض الجھاز العصبي,Diseases of the Nervous System,غیر مواطن,Non-Citizen,ا,F,14,,,,,,
2008,الجملة,Total,امراض الجھاز العصبي,Diseases of the Nervous System,جملة,Total,جملة,Total,54,,,,,,
2008,الجملة,Total,التھاب سحائي,Meningitis,مواطن,Citizen,ذ,M,2,,,,,,
2008,الجملة,Total,التھاب سحائي,Meningitis,مواطن,Citizen,ا,F,2,,,,,,
2008,الجملة,Total,التھاب سحائي,Meningitis,غیر مواطن,Non-Citizen,ذ,M,3,,,,,,
2008,الجملة,Total,التھاب سحائي,Meningitis,غیر مواطن,Non-Citizen,ا,F,5,,,,,,
2008,الجملة,Total,التھاب سحائي,Meningitis,جملة,Total,جملة,Total,12,,,,,,
2008,الجملة,Total,امراض الجھاز الدوري الاخرى,Diseases of the Circulatory System,مواطن,Citizen,ذ,M,116,,,,,,
2008,الجملة,Total,امراض الجھاز الدوري الاخرى,Diseases of the Circulatory System,مواطن,Citizen,ا,F,96,,,,,,
2008,الجملة,Total,امراض الجھاز الدوري الاخرى,Diseases of the Circulatory System,غیر مواطن,Non-Citizen,ذ,M,230,,,,,,
2008,الجملة,Total,امراض الجھاز الدوري الاخرى,Diseases of the Circulatory System,غیر مواطن,Non-Citizen,ا,F,98,,,,,,
2008,الجملة,Total,امراض الجھاز الدوري الاخرى,Diseases of the Circulatory System,جملة,Total,جملة,Total,540,,,,,,
2008,الجملة,Total,الحمى الروماتیزمیة ,Acute Rheumatic Fever,مواطن,Citizen,ذ,M,0,,,,,,
2008,الجملة,Total,الحمى الروماتیزمیة ,Acute Rheumatic Fever,مواطن,Citizen,ا,F,0,,,,,,
2008,الجملة,Total,الحمى الروماتیزمیة ,Acute Rheumatic Fever,غیر مواطن,Non-Citizen,ذ,M,1,,,,,,
2008,الجملة,Total,الحمى الروماتیزمیة ,Acute Rheumatic Fever,غیر مواطن,Non-Citizen,ا,F,0,,,,,,
2008,الجملة,Total,الحمى الروماتیزمیة ,Acute Rheumatic Fever,جملة,Total,جملة,Total,1,,,,,,
2008,الجملة,Total,امراض القلب المزمنة,Chronic Rheumatic Heart Diseases,مواطن,Citizen,ذ,M,8,,,,,,
2008,الجملة,Total,امراض القلب المزمنة,Chronic Rheumatic Heart Diseases,مواطن,Citizen,ا,F,3,,,,,,
2008,الجملة,Total,امراض القلب المزمنة,Chronic Rheumatic Heart Diseases,غیر مواطن,Non-Citizen,ذ,M,15,,,,,,
2008,الجملة,Total,امراض القلب المزمنة,Chronic Rheumatic Heart Diseases,غیر مواطن,Non-Citizen,ا,F,2,,,,,,
2008,الجملة,Total,امراض القلب المزمنة,Chronic Rheumatic Heart Diseases,جملة,Total,جملة,Total,28,,,,,,
2008,الجملة,Total,ارتفاع ضغط الدم,Hypertensive Disease,مواطن,Citizen,ذ,M,50,,,,,,
2008,الجملة,Total,ارتفاع ضغط الدم,Hypertensive Disease,مواطن,Citizen,ا,F,53,,,,,,
2008,الجملة,Total,ارتفاع ضغط الدم,Hypertensive Disease,غیر مواطن,Non-Citizen,ذ,M,81,,,,,,
2008,الجملة,Total,ارتفاع ضغط الدم,Hypertensive Disease,غیر مواطن,Non-Citizen,ا,F,25,,,,,,
2008,الجملة,Total,ارتفاع ضغط الدم,Hypertensive Disease,جملة,Total,جملة,Total,209,,,,,,
2008,الجملة,Total,مرض القلب الاسكیمى,Ischaemic Heart Disease,مواطن,Citizen,ذ,M,22,,,,,,
2008,الجملة,Total,مرض القلب الاسكیمى,Ischaemic Heart Disease,مواطن,Citizen,ا,F,19,,,,,,
2008,الجملة,Total,مرض القلب الاسكیمى,Ischaemic Heart Disease,غیر مواطن,Non-Citizen,ذ,M,56,,,,,,
2008,الجملة,Total,مرض القلب الاسكیمى,Ischaemic Heart Disease,غیر مواطن,Non-Citizen,ا,F,12,,,,,,
2008,الجملة,Total,مرض القلب الاسكیمى,Ischaemic Heart Disease,جملة,Total,جملة,Total,109,,,,,,
2008,الجملة,Total,احتشاء حاد فى عضلة القلب,Acute Myocardial Infarction,مواطن,Citizen,ذ,M,57,,,,,,
2008,الجملة,Total,احتشاء حاد فى عضلة القلب,Acute Myocardial Infarction,مواطن,Citizen,ا,F,28,,,,,,
2008,الجملة,Total,احتشاء حاد فى عضلة القلب,Acute Myocardial Infarction,غیر مواطن,Non-Citizen,ذ,M,256,,,,,,
2008,الجملة,Total,احتشاء حاد فى عضلة القلب,Acute Myocardial Infarction,غیر مواطن,Non-Citizen,ا,F,31,,,,,,
2008,الجملة,Total,احتشاء حاد فى عضلة القلب,Acute Myocardial Infarction,جملة,Total,جملة,Total,372,,,,,,
2008,الجملة,Total,امراض اوعیه المخ ,Cerebrovascular Disease,مواطن,Citizen,ذ,M,51,,,,,,
2008,الجملة,Total,امراض اوعیه المخ ,Cerebrovascular Disease,مواطن,Citizen,ا,F,38,,,,,,
2008,الجملة,Total,امراض اوعیه المخ ,Cerebrovascular Disease,غیر مواطن,Non-Citizen,ذ,M,134,,,,,,
2008,الجملة,Total,امراض اوعیه المخ ,Cerebrovascular Disease,غیر مواطن,Non-Citizen,ا,F,45,,,,,,
2008,الجملة,Total,امراض اوعیه المخ ,Cerebrovascular Disease,جملة,Total,جملة,Total,268,,,,,,
2008,الجملة,Total,تصلب الشرايین,Atherosclerosis,مواطن,Citizen,ذ,M,23,,,,,,
2008,الجملة,Total,تصلب الشرايین,Atherosclerosis,مواطن,Citizen,ا,F,14,,,,,,
2008,الجملة,Total,تصلب الشرايین,Atherosclerosis,غیر مواطن,Non-Citizen,ذ,M,40,,,,,,
2008,الجملة,Total,تصلب الشرايین,Atherosclerosis,غیر مواطن,Non-Citizen,ا,F,6,,,,,,
2008,الجملة,Total,تصلب الشرايین,Atherosclerosis,جملة,Total,جملة,Total,83,,,,,,
2008,الجملة,Total,امراض القلب الاخرى,Other Cardiovascular Diseases,مواطن,Citizen,ذ,M,0,,,,,,
2008,الجملة,Total,امراض القلب الاخرى,Other Cardiovascular Diseases,مواطن,Citizen,ا,F,0,,,,,,
2008,الجملة,Total,امراض القلب الاخرى,Other Cardiovascular Diseases,غیر مواطن,Non-Citizen,ذ,M,0,,,,,,
2008,الجملة,Total,امراض القلب الاخرى,Other Cardiovascular Diseases,غیر مواطن,Non-Citizen,ا,F,0,,,,,,
2008,الجملة,Total,امراض القلب الاخرى,Other Cardiovascular Diseases,جملة,Total,جملة,Total,0,,,,,,
2008,الجملة,Total,التھاب رئوي,Pneumonia,مواطن,Citizen,ذ,M,48,,,,,,
2008,الجملة,Total,التھاب رئوي,Pneumonia,مواطن,Citizen,ا,F,56,,,,,,
2008,الجملة,Total,التھاب رئوي,Pneumonia,غیر مواطن,Non-Citizen,ذ,M,55,,,,,,
2008,الجملة,Total,التھاب رئوي,Pneumonia,غیر مواطن,Non-Citizen,ا,F,22,,,,,,
2008,الجملة,Total,التھاب رئوي,Pneumonia,جملة,Total,جملة,Total,181,,,,,,
2008,الجملة,Total,الانفلونزا,Influenza,مواطن,Citizen,ذ,M,0,,,,,,
2008,الجملة,Total,الانفلونزا,Influenza,مواطن,Citizen,ا,F,0,,,,,,
2008,الجملة,Total,الانفلونزا,Influenza,غیر مواطن,Non-Citizen,ذ,M,0,,,,,,
2008,الجملة,Total,الانفلونزا,Influenza,غیر مواطن,Non-Citizen,ا,F,0,,,,,,
2008,الجملة,Total,الانفلونزا,Influenza,جملة,Total,جملة,Total,0,,,,,,
2008,الجملة,Total,التھاب الشعب او انتفاخ الرئــــــة او الربو,"Bronchitis, Emphysema, and Asthma",مواطن,Citizen,ذ,M,11,,,,,,
2008,الجملة,Total,التھاب الشعب او انتفاخ الرئــــــة او الربو,"Bronchitis, Emphysema, and Asthma",مواطن,Citizen,ا,F,6,,,,,,
2008,الجملة,Total,التھاب الشعب او انتفاخ الرئــــــة او الربو,"Bronchitis, Emphysema, and Asthma",غیر مواطن,Non-Citizen,ذ,M,23,,,,,,
2008,الجملة,Total,التھاب الشعب او انتفاخ الرئــــــة او الربو,"Bronchitis, Emphysema, and Asthma",غیر مواطن,Non-Citizen,ا,F,2,,,,,,
2008,الجملة,Total,التھاب الشعب او انتفاخ الرئــــــة او الربو,"Bronchitis, Emphysema, and Asthma",جملة,Total,جملة,Total,42,,,,,,
2008,الجملة,Total,امراض جھاز تنفسى اخرى,Other Respiratory Diseases,مواطن,Citizen,ذ,M,41,,,,,,
2008,الجملة,Total,امراض جھاز تنفسى اخرى,Other Respiratory Diseases,مواطن,Citizen,ا,F,21,,,,,,
2008,الجملة,Total,امراض جھاز تنفسى اخرى,Other Respiratory Diseases,غیر مواطن,Non-Citizen,ذ,M,244,,,,,,
2008,الجملة,Total,امراض جھاز تنفسى اخرى,Other Respiratory Diseases,غیر مواطن,Non-Citizen,ا,F,34,,,,,,
2008,الجملة,Total,امراض جھاز تنفسى اخرى,Other Respiratory Diseases,جملة,Total,جملة,Total,340,,,,,,
2008,الجملة,Total,قرحة بالمعدة او الاثنى عشر,Ulcer of Stomach and Duodenum,مواطن,Citizen,ذ,M,6,,,,,,
2008,الجملة,Total,قرحة بالمعدة او الاثنى عشر,Ulcer of Stomach and Duodenum,مواطن,Citizen,ا,F,1,,,,,,
2008,الجملة,Total,قرحة بالمعدة او الاثنى عشر,Ulcer of Stomach and Duodenum,غیر مواطن,Non-Citizen,ذ,M,8,,,,,,
2008,الجملة,Total,قرحة بالمعدة او الاثنى عشر,Ulcer of Stomach and Duodenum,غیر مواطن,Non-Citizen,ا,F,1,,,,,,
2008,الجملة,Total,قرحة بالمعدة او الاثنى عشر,Ulcer of Stomach and Duodenum,جملة,Total,جملة,Total,16,,,,,,
2008,الجملة,Total,التھاب الزائدة الدودية ,Appendicitis,مواطن,Citizen,ذ,M,0,,,,,,
2008,الجملة,Total,التھاب الزائدة الدودية ,Appendicitis,مواطن,Citizen,ا,F,0,,,,,,
2008,الجملة,Total,التھاب الزائدة الدودية ,Appendicitis,غیر مواطن,Non-Citizen,ذ,M,0,,,,,,
2008,الجملة,Total,التھاب الزائدة الدودية ,Appendicitis,غیر مواطن,Non-Citizen,ا,F,0,,,,,,
2008,الجملة,Total,التھاب الزائدة الدودية ,Appendicitis,جملة,Total,جملة,Total,0,,,,,,
2008,الجملة,Total,مرض الكبد المزمن وتشمع الكبد,Chronic Liver Diseases and Cirrhosis,مواطن,Citizen,ذ,M,24,,,,,,
2008,الجملة,Total,مرض الكبد المزمن وتشمع الكبد,Chronic Liver Diseases and Cirrhosis,مواطن,Citizen,ا,F,14,,,,,,
2008,الجملة,Total,مرض الكبد المزمن وتشمع الكبد,Chronic Liver Diseases and Cirrhosis,غیر مواطن,Non-Citizen,ذ,M,57,,,,,,
