Year,Medical_District_AR,Medical_District_EN,Cause_of_Death_AR,Nationality_AR,Cause_of_Death_EN,Nationality_EN,Sex_AR,Sex_EN,Value,,,,,,,,,
2002,الجملة,Total,امراض الجھاز العصبي,غیر مواطن,Diseases of the Nervous System,Non-Citizen,ا,F,8,,,,,,,,,
2002,الجملة,Total,امراض الجھاز العصبي,جملة,Diseases of the Nervous System,Total,جملة,Total,41,,,,,,,,,
2002,الجملة,Total,التھاب سحائي,مواطن,Meningitis,Citizen,ذ,M,0,,,,,,,,,
2002,الجملة,Total,التھاب سحائي,مواطن,Meningitis,Citizen,ا,F,0,,,,,,,,,
2002,الجملة,Total,التھاب سحائي,غیر مواطن,Meningitis,Non-Citizen,ذ,M,8,,,,,,,,,
2002,الجملة,Total,التھاب سحائي,غیر مواطن,Meningitis,Non-Citizen,ا,F,3,,,,,,,,,
2002,الجملة,Total,التھاب سحائي,جملة,Meningitis,Total,جملة,Total,11,,,,,,,,,
2002,الجملة,Total,امراض الجھاز الدوري الاخرى,مواطن,Diseases of the Circulatory System,Citizen,ذ,M,71,,,,,,,,,
2002,الجملة,Total,امراض الجھاز الدوري الاخرى,مواطن,Diseases of the Circulatory System,Citizen,ا,F,44,,,,,,,,,
2002,الجملة,Total,امراض الجھاز الدوري الاخرى,غیر مواطن,Diseases of the Circulatory System,Non-Citizen,ذ,M,202,,,,,,,,,
2002,الجملة,Total,امراض الجھاز الدوري الاخرى,غیر مواطن,Diseases of the Circulatory System,Non-Citizen,ا,F,51,,,,,,,,,
2002,الجملة,Total,امراض الجھاز الدوري الاخرى,جملة,Diseases of the Circulatory System,Total,جملة,Total,368,,,,,,,,,
2002,الجملة,Total,حمى روماتیزمیة حادة,مواطن,Acute Rheumatic Fever,Citizen,ذ,M,4,,,,,,,,,
2002,الجملة,Total,حمى روماتیزمیة حادة,مواطن,Acute Rheumatic Fever,Citizen,ا,F,4,,,,,,,,,
2002,الجملة,Total,حمى روماتیزمیة حادة,غیر مواطن,Acute Rheumatic Fever,Non-Citizen,ذ,M,24,,,,,,,,,
2002,الجملة,Total,حمى روماتیزمیة حادة,غیر مواطن,Acute Rheumatic Fever,Non-Citizen,ا,F,4,,,,,,,,,
2002,الجملة,Total,حمى روماتیزمیة حادة,جملة,Acute Rheumatic Fever,Total,جملة,Total,36,,,,,,,,,
2002,الجملة,Total,امراض قلب روماتیزمیة مزمنة,مواطن,Chronic Rheumatic Heart Diseases,Citizen,ذ,M,3,,,,,,,,,
2002,الجملة,Total,امراض قلب روماتیزمیة مزمنة,مواطن,Chronic Rheumatic Heart Diseases,Citizen,ا,F,2,,,,,,,,,
2002,الجملة,Total,امراض قلب روماتیزمیة مزمنة,غیر مواطن,Chronic Rheumatic Heart Diseases,Non-Citizen,ذ,M,6,,,,,,,,,
2002,الجملة,Total,امراض قلب روماتیزمیة مزمنة,غیر مواطن,Chronic Rheumatic Heart Diseases,Non-Citizen,ا,F,6,,,,,,,,,
2002,الجملة,Total,امراض قلب روماتیزمیة مزمنة,جملة,Chronic Rheumatic Heart Diseases,Total,جملة,Total,17,,,,,,,,,
2002,الجملة,Total,ارتفاع ضغط الدم,مواطن,Hypertensive Disease,Citizen,ذ,M,46,,,,,,,,,
2002,الجملة,Total,ارتفاع ضغط الدم,مواطن,Hypertensive Disease,Citizen,ا,F,35,,,,,,,,,
2002,الجملة,Total,ارتفاع ضغط الدم,غیر مواطن,Hypertensive Disease,Non-Citizen,ذ,M,58,,,,,,,,,
2002,الجملة,Total,ارتفاع ضغط الدم,غیر مواطن,Hypertensive Disease,Non-Citizen,ا,F,22,,,,,,,,,
2002,الجملة,Total,ارتفاع ضغط الدم,جملة,Hypertensive Disease,Total,جملة,Total,161,,,,,,,,,
2002,الجملة,Total,مرض القلب الاسكیمى,مواطن,Ischaemic Heart Disease,Citizen,ذ,M,67,,,,,,,,,
2002,الجملة,Total,مرض القلب الاسكیمى,مواطن,Ischaemic Heart Disease,Citizen,ا,F,59,,,,,,,,,
2002,الجملة,Total,مرض القلب الاسكیمى,غیر مواطن,Ischaemic Heart Disease,Non-Citizen,ذ,M,239,,,,,,,,,
2002,الجملة,Total,مرض القلب الاسكیمى,غیر مواطن,Ischaemic Heart Disease,Non-Citizen,ا,F,44,,,,,,,,,
2002,الجملة,Total,مرض القلب الاسكیمى,جملة,Ischaemic Heart Disease,Total,جملة,Total,409,,,,,,,,,
2002,الجملة,Total,احتشاء حاد فى عضلة القلب,مواطن,Acute Myocardial Infarction,Citizen,ذ,M,75,,,,,,,,,
2002,الجملة,Total,احتشاء حاد فى عضلة القلب,مواطن,Acute Myocardial Infarction,Citizen,ا,F,59,,,,,,,,,
2002,الجملة,Total,احتشاء حاد فى عضلة القلب,غیر مواطن,Acute Myocardial Infarction,Non-Citizen,ذ,M,241,,,,,,,,,
2002,الجملة,Total,احتشاء حاد فى عضلة القلب,غیر مواطن,Acute Myocardial Infarction,Non-Citizen,ا,F,42,,,,,,,,,
2002,الجملة,Total,احتشاء حاد فى عضلة القلب,جملة,Acute Myocardial Infarction,Total,جملة,Total,417,,,,,,,,,
2002,الجملة,Total,امراض اوعیه المخ الوعائیة,مواطن,Cerebrovascular Disease,Citizen,ذ,M,48,,,,,,,,,
2002,الجملة,Total,امراض اوعیه المخ الوعائیة,مواطن,Cerebrovascular Disease,Citizen,ا,F,51,,,,,,,,,
2002,الجملة,Total,امراض اوعیه المخ الوعائیة,غیر مواطن,Cerebrovascular Disease,Non-Citizen,ذ,M,99,,,,,,,,,
2002,الجملة,Total,امراض اوعیه المخ الوعائیة,غیر مواطن,Cerebrovascular Disease,Non-Citizen,ا,F,23,,,,,,,,,
2002,الجملة,Total,امراض اوعیه المخ الوعائیة,جملة,Cerebrovascular Disease,Total,جملة,Total,221,,,,,,,,,
2002,الجملة,Total,تصلب الشرايین,مواطن,Atherosclerosis,Citizen,ذ,M,18,,,,,,,,,
2002,الجملة,Total,تصلب الشرايین,مواطن,Atherosclerosis,Citizen,ا,F,15,,,,,,,,,
2002,الجملة,Total,تصلب الشرايین,غیر مواطن,Atherosclerosis,Non-Citizen,ذ,M,13,,,,,,,,,
2002,الجملة,Total,تصلب الشرايین,غیر مواطن,Atherosclerosis,Non-Citizen,ا,F,3,,,,,,,,,
2002,الجملة,Total,تصلب الشرايین,جملة,Atherosclerosis,Total,جملة,Total,49,,,,,,,,,
2002,الجملة,Total,امراض القلب الاخرى,مواطن,Other Cardiovascular Diseases,Citizen,ذ,M,0,,,,,,,,,
2002,الجملة,Total,امراض القلب الاخرى,مواطن,Other Cardiovascular Diseases,Citizen,ا,F,0,,,,,,,,,
2002,الجملة,Total,امراض القلب الاخرى,غیر مواطن,Other Cardiovascular Diseases,Non-Citizen,ذ,M,0,,,,,,,,,
2002,الجملة,Total,امراض القلب الاخرى,غیر مواطن,Other Cardiovascular Diseases,Non-Citizen,ا,F,0,,,,,,,,,
2002,الجملة,Total,امراض القلب الاخرى,جملة,Other Cardiovascular Diseases,Total,جملة,Total,0,,,,,,,,,
2002,الجملة,Total,التھاب رئوي,مواطن,Pneumonia,Citizen,ذ,M,62,,,,,,,,,
2002,الجملة,Total,التھاب رئوي,مواطن,Pneumonia,Citizen,ا,F,49,,,,,,,,,
2002,الجملة,Total,التھاب رئوي,غیر مواطن,Pneumonia,Non-Citizen,ذ,M,39,,,,,,,,,
2002,الجملة,Total,التھاب رئوي,غیر مواطن,Pneumonia,Non-Citizen,ا,F,19,,,,,,,,,
2002,الجملة,Total,التھاب رئوي,جملة,Pneumonia,Total,جملة,Total,169,,,,,,,,,
2002,الجملة,Total,انفلونزا,مواطن,Influenza,Citizen,ذ,M,0,,,,,,,,,
2002,الجملة,Total,انفلونزا,مواطن,Influenza,Citizen,ا,F,0,,,,,,,,,
2002,الجملة,Total,انفلونزا,غیر مواطن,Influenza,Non-Citizen,ذ,M,0,,,,,,,,,
2002,الجملة,Total,انفلونزا,غیر مواطن,Influenza,Non-Citizen,ا,F,0,,,,,,,,,
2002,الجملة,Total,انفلونزا,جملة,Influenza,Total,جملة,Total,0,,,,,,,,,
2002,الجملة,Total,التھاب الشعب او انتفاخ الرئــــــة او الربو,مواطن,"Bronchitis, Emphysema, and Asthma",Citizen,ذ,M,21,,,,,,,,,
2002,الجملة,Total,التھاب الشعب او انتفاخ الرئــــــة او الربو,مواطن,"Bronchitis, Emphysema, and Asthma",Citizen,ا,F,18,,,,,,,,,
2002,الجملة,Total,التھاب الشعب او انتفاخ الرئــــــة او الربو,غیر مواطن,"Bronchitis, Emphysema, and Asthma",Non-Citizen,ذ,M,17,,,,,,,,,
2002,الجملة,Total,التھاب الشعب او انتفاخ الرئــــــة او الربو,غیر مواطن,"Bronchitis, Emphysema, and Asthma",Non-Citizen,ا,F,4,,,,,,,,,
2002,الجملة,Total,التھاب الشعب او انتفاخ الرئــــــة او الربو,جملة,"Bronchitis, Emphysema, and Asthma",Total,جملة,Total,60,,,,,,,,,
2002,الجملة,Total,امراض جھاز تنفسي اخرى,مواطن,Other Respiratory Diseases,Citizen,ذ,M,0,,,,,,,,,
2002,الجملة,Total,امراض جھاز تنفسي اخرى,مواطن,Other Respiratory Diseases,Citizen,ا,F,0,,,,,,,,,
2002,الجملة,Total,امراض جھاز تنفسي اخرى,غیر مواطن,Other Respiratory Diseases,Non-Citizen,ذ,M,0,,,,,,,,,
2002,الجملة,Total,امراض جھاز تنفسي اخرى,غیر مواطن,Other Respiratory Diseases,Non-Citizen,ا,F,0,,,,,,,,,
2002,الجملة,Total,امراض جھاز تنفسي اخرى,جملة,Other Respiratory Diseases,Total,جملة,Total,0,,,,,,,,,
2002,الجملة,Total,قرحة بالمعدة او الاثنى عشر,مواطن,Ulcer of Stomach and Duodenum,Citizen,ذ,M,5,,,,,,,,,
2002,الجملة,Total,قرحة بالمعدة او الاثنى عشر,مواطن,Ulcer of Stomach and Duodenum,Citizen,ا,F,0,,,,,,,,,
2002,الجملة,Total,قرحة بالمعدة او الاثنى عشر,غیر مواطن,Ulcer of Stomach and Duodenum,Non-Citizen,ذ,M,8,,,,,,,,,
2002,الجملة,Total,قرحة بالمعدة او الاثنى عشر,غیر مواطن,Ulcer of Stomach and Duodenum,Non-Citizen,ا,F,1,,,,,,,,,
2002,الجملة,Total,قرحة بالمعدة او الاثنى عشر,جملة,Ulcer of Stomach and Duodenum,Total,جملة,Total,14,,,,,,,,,
2002,الجملة,Total,التھاب الذائدة الدودية ,مواطن,Appendicitis,Citizen,ذ,M,0,,,,,,,,,
2002,الجملة,Total,التھاب الذائدة الدودية ,مواطن,Appendicitis,Citizen,ا,F,1,,,,,,,,,
2002,الجملة,Total,التھاب الذائدة الدودية ,غیر مواطن,Appendicitis,Non-Citizen,ذ,M,1,,,,,,,,,
2002,الجملة,Total,التھاب الذائدة الدودية ,غیر مواطن,Appendicitis,Non-Citizen,ا,F,0,,,,,,,,,
2002,الجملة,Total,التھاب الذائدة الدودية ,جملة,Appendicitis,Total,جملة,Total,2,,,,,,,,,
2002,الجملة,Total,مرض الكبد المزمن وتشمع الكبد,مواطن,Chronic Liver Diseases and Cirrhosis,Citizen,ذ,M,22,,,,,,,,,
2002,الجملة,Total,مرض الكبد المزمن وتشمع الكبد,مواطن,Chronic Liver Diseases and Cirrhosis,Citizen,ا,F,12,,,,,,,,,
2002,الجملة,Total,مرض الكبد المزمن وتشمع الكبد,غیر مواطن,Chronic Liver Diseases and Cirrhosis,Non-Citizen,ذ,M,54,,,,,,,,,
2002,الجملة,Total,مرض الكبد المزمن وتشمع الكبد,غیر مواطن,Chronic Liver Diseases and Cirrhosis,Non-Citizen,ا,F,25,,,,,,,,,
2002,الجملة,Total,مرض الكبد المزمن وتشمع الكبد,جملة,Chronic Liver Diseases and Cirrhosis,Total,جملة,Total,113,,,,,,,,,
2002,الجملة,Total,التھاب الكلیة والمتلازمة الكلوية و الكلاء,مواطن,Nephritis Nephrotic Syndrome and Nephrosis,Citizen,ذ,M,43,,,,,,,,,
2002,الجملة,Total,التھاب الكلیة والمتلازمة الكلوية و الكلاء,مواطن,Nephritis Nephrotic Syndrome and Nephrosis,Citizen,ا,F,34,,,,,,,,,
2002,الجملة,Total,التھاب الكلیة والمتلازمة الكلوية و الكلاء,غیر مواطن,Nephritis Nephrotic Syndrome and Nephrosis,Non-Citizen,ذ,M,57,,,,,,,,,
2002,الجملة,Total,التھاب الكلیة والمتلازمة الكلوية و الكلاء,غیر مواطن,Nephritis Nephrotic Syndrome and Nephrosis,Non-Citizen,ا,F,36,,,,,,,,,
2002,الجملة,Total,التھاب الكلیة والمتلازمة الكلوية و الكلاء,جملة,Nephritis Nephrotic Syndrome and Nephrosis,Total,جملة,Total,170,,,,,,,,,
2002,الجملة,Total,تضخم البروستاتا,مواطن,Hyperplasia of the Prostate,Citizen,ذ,M,1,,,,,,,,,
2002,الجملة,Total,تضخم البروستاتا,مواطن,Hyperplasia of the Prostate,Citizen,ا,F,0,,,,,,,,,
2002,الجملة,Total,تضخم البروستاتا,غیر مواطن,Hyperplasia of the Prostate,Non-Citizen,ذ,M,0,,,,,,,,,
2002,الجملة,Total,تضخم البروستاتا,غیر مواطن,Hyperplasia of the Prostate,Non-Citizen,ا,F,0,,,,,,,,,
2002,الجملة,Total,تضخم البروستاتا,جملة,Hyperplasia of the Prostate,Total,جملة,Total,1,,,,,,,,,
2002,الجملة,Total,الاجھاض,مواطن,Abortion,Citizen,ذ,M,0,,,,,,,,,
2002,الجملة,Total,الاجھاض,مواطن,Abortion,Citizen,ا,F,0,,,,,,,,,
2002,الجملة,Total,الاجھاض,غیر مواطن,Abortion,Non-Citizen,ذ,M,0,,,,,,,,,
2002,الجملة,Total,الاجھاض,غیر مواطن,Abortion,Non-Citizen,ا,F,0,,,,,,,,,
2002,الجملة,Total,الاجھاض,جملة,Abortion,Total,جملة,Total,0,,,,,,,,,
2002,الجملة,Total,وفیات تتعلق مباشرة بالحمل و الولادة,مواطن,Direct Obstetric Deaths,Citizen,ذ,M,0,,,,,,,,,
2002,الجملة,Total,وفیات تتعلق مباشرة بالحمل و الولادة,مواطن,Direct Obstetric Deaths,Citizen,ا,F,1,,,,,,,,,
2002,الجملة,Total,وفیات تتعلق مباشرة بالحمل و الولادة,غیر مواطن,Direct Obstetric Deaths,Non-Citizen,ذ,M,0,,,,,,,,,
2002,الجملة,Total,وفیات تتعلق مباشرة بالحمل و الولادة,غیر مواطن,Direct Obstetric Deaths,Non-Citizen,ا,F,1,,,,,,,,,
2002,الجملة,Total,وفیات تتعلق مباشرة بالحمل و الولادة,جملة,Direct Obstetric Deaths,Total,جملة,Total,2,,,,,,,,,
2002,الجملة,Total,العیوب الخلقیة,مواطن,Congenital Anomalies,Citizen,ذ,M,62,,,,,,,,,
2002,الجملة,Total,العیوب الخلقیة,مواطن,Congenital Anomalies,Citizen,ا,F,74,,,,,,,,,
2002,الجملة,Total,العیوب الخلقیة,غیر مواطن,Congenital Anomalies,Non-Citizen,ذ,M,113,,,,,,,,,
2002,الجملة,Total,العیوب الخلقیة,غیر مواطن,Congenital Anomalies,Non-Citizen,ا,F,73,,,,,,,,,
2002,الجملة,Total,العیوب الخلقیة,جملة,Congenital Anomalies,Total,جملة,Total,322,,,,,,,,,
2002,الجملة,Total,حالات معینة تنشأ فى الفترة حوالى الولادة,مواطن,Certain Conditions Originating in the Perinatal Period,Citizen,ذ,M,30,,,,,,,,,
2002,الجملة,Total,حالات معینة تنشأ فى الفترة حوالى الولادة,مواطن,Certain Conditions Originating in the Perinatal Period,Citizen,ا,F,16,,,,,,,,,
2002,الجملة,Total,حالات معینة تنشأ فى الفترة حوالى الولادة,غیر مواطن,Certain Conditions Originating in the Perinatal Period,Non-Citizen,ذ,M,37,,,,,,,,,
2002,الجملة,Total,حالات معینة تنشأ فى الفترة حوالى الولادة,غیر مواطن,Certain Conditions Originating in the Perinatal Period,Non-Citizen,ا,F,24,,,,,,,,,
2002,الجملة,Total,حالات معینة تنشأ فى الفترة حوالى الولادة,جملة,Certain Conditions Originating in the Perinatal Period,Total,جملة,Total,107,,,,,,,,,
2002,الجملة,Total,اصابة اثناء الولادة  - رض المولود,مواطن,Birth Trauma,Citizen,ذ,M,0,,,,,,,,,
2002,الجملة,Total,اصابة اثناء الولادة  - رض المولود,مواطن,Birth Trauma,Citizen,ا,F,0,,,,,,,,,
2002,الجملة,Total,اصابة اثناء الولادة  - رض المولود,غیر مواطن,Birth Trauma,Non-Citizen,ذ,M,0,,,,,,,,,
2002,الجملة,Total,اصابة اثناء الولادة  - رض المولود,غیر مواطن,Birth Trauma,Non-Citizen,ا,F,1,,,,,,,,,
2002,الجملة,Total,اصابة اثناء الولادة  - رض المولود,جملة,Birth Trauma,Total,جملة,Total,1,,,,,,,,,
2002,الجملة,Total,العـــلامــــات والاعراض و الحالات غیر المحددة,مواطن,"Signs, Symptoms, and Ill-Defined Conditions",Citizen,ذ,M,140,,,,,,,,,
2002,الجملة,Total,العـــلامــــات والاعراض و الحالات غیر المحددة,مواطن,"Signs, Symptoms, and Ill-Defined Conditions",Citizen,ا,F,115,,,,,,,,,
2002,الجملة,Total,العـــلامــــات والاعراض و الحالات غیر المحددة,غیر مواطن,"Signs, Symptoms, and Ill-Defined Conditions",Non-Citizen,ذ,M,284,,,,,,,,,
2002,الجملة,Total,العـــلامــــات والاعراض و الحالات غیر المحددة,غیر مواطن,"Signs, Symptoms, and Ill-Defined Conditions",Non-Citizen,ا,F,89,,,,,,,,,
2002,الجملة,Total,العـــلامــــات والاعراض و الحالات غیر المحددة,جملة,"Signs, Symptoms, and Ill-Defined Conditions",Total,جملة,Total,628,,,,,,,,,
2002,الجملة,Total,الاصـــــابات والتسمم,مواطن,Injuries and Poisonings,Citizen,ذ,M,50,,,,,,,,,
2002,الجملة,Total,الاصـــــابات والتسمم,مواطن,Injuries and Poisonings,Citizen,ا,F,8,,,,,,,,,
2002,الجملة,Total,الاصـــــابات والتسمم,غیر مواطن,Injuries and Poisonings,Non-Citizen,ذ,M,168,,,,,,,,,
2002,الجملة,Total,الاصـــــابات والتسمم,غیر مواطن,Injuries and Poisonings,Non-Citizen,ا,F,20,,,,,,,,,
2002,الجملة,Total,الاصـــــابات والتسمم,جملة,Injuries and Poisonings,Total,جملة,Total,246,,,,,,,,,
2002,الجملة,Total,الكسور,مواطن,Fractures,Citizen,ذ,M,51,,,,,,,,,
2002,الجملة,Total,الكسور,مواطن,Fractures,Citizen,ا,F,9,,,,,,,,,
