Year,Medical_District_AR,Medical_District_EN,Cause_of_Death_AR,Cause_of_Death_EN,Nationality_AR,Nationality_EN,Sex_AR,Sex_EN,Value,
2005,رأس الخيمة,R.A.K.,التسممات والتاثیرات السامة,Not Stated,غیر مواطن,Non-Citizen,ا,F,0,
2005,رأس الخيمة,R.A.K.,التسممات والتاثیرات السامة,Not Stated,غیر مبین,Not Stated,غير مبين,Not Stated,0,
2005,رأس الخيمة,R.A.K.,التسممات والتاثیرات السامة,Not Stated,جملة,Total,جملة,Total,0,
2005,رأس الخيمة,R.A.K.,التسممات والتاثیرات السامة,Total,مواطن,Citizen,ذ,M,153,
2005,رأس الخيمة,R.A.K.,غیر مبین,Total,مواطن,Citizen,ا,F,95,
2005,رأس الخيمة,R.A.K.,غیر مبین,Total,مواطن,Citizen,جملة,Total,248,
2005,رأس الخيمة,R.A.K.,غیر مبین,Total,غیر مواطن,Non-Citizen,ذ,M,127,
2005,رأس الخيمة,R.A.K.,غیر مبین,Total,غیر مواطن,Non-Citizen,ا,F,30,
2005,رأس الخيمة,R.A.K.,غیر مبین,Total,غیر مواطن,Non-Citizen,جملة,Total,157,
2005,رأس الخيمة,R.A.K.,غیر مبین,Grand Total,جملة,Total,جملة,Total,405,
2005,الفجيرة,Fujairah,الجملة,Infectious and Parasitic Diseases,مواطن,Citizen,ذ,M,0,
2005,الفجيرة,Fujairah,الجملة,Infectious and Parasitic Diseases,مواطن,Citizen,ا,F,0,
2005,الفجيرة,Fujairah,الجملة,Infectious and Parasitic Diseases,غیر مواطن,Non-Citizen,ذ,M,0,
2005,الفجيرة,Fujairah,الجملة,Infectious and Parasitic Diseases,غیر مواطن,Non-Citizen,ا,F,0,
2005,الفجيرة,Fujairah,الجملة,Infectious and Parasitic Diseases,جملة,Total,جملة,Total,0,
2005,الفجيرة,Fujairah,الجملة,Intestinal Infectious Diseases,مواطن,Citizen,ذ,M,0,
2005,الفجيرة,Fujairah,الجملة,Intestinal Infectious Diseases,مواطن,Citizen,ا,F,1,
2005,الفجيرة,Fujairah,الجملة الكلية,Intestinal Infectious Diseases,غیر مواطن,Non-Citizen,ذ,M,0,
2005,الفجيرة,Fujairah,الامراض المعدية والطفیلیـــــة,Intestinal Infectious Diseases,غیر مواطن,Non-Citizen,ا,F,0,
2005,الفجيرة,Fujairah,الامراض المعدية والطفیلیـــــة,Intestinal Infectious Diseases,جملة,Total,جملة,Total,1,
2005,الفجيرة,Fujairah,الامراض المعدية والطفیلیـــــة,Tuberculosis,مواطن,Citizen,ذ,M,1,
2005,الفجيرة,Fujairah,الامراض المعدية والطفیلیـــــة,Tuberculosis,مواطن,Citizen,ا,F,0,
2005,الفجيرة,Fujairah,الامراض المعدية والطفیلیـــــة,Tuberculosis,غیر مواطن,Non-Citizen,ذ,M,0,
2005,الفجيرة,Fujairah,امراض الامعاء المعدية,Tuberculosis,غیر مواطن,Non-Citizen,ا,F,0,
2005,الفجيرة,Fujairah,امراض الامعاء المعدية,Tuberculosis,جملة,Total,جملة,Total,1,
2005,الفجيرة,Fujairah,امراض الامعاء المعدية,Whooping Cough,مواطن,Citizen,ذ,M,0,
2005,الفجيرة,Fujairah,امراض الامعاء المعدية,Whooping Cough,مواطن,Citizen,ا,F,0,
2005,الفجيرة,Fujairah,امراض الامعاء المعدية,Whooping Cough,غیر مواطن,Non-Citizen,ذ,M,0,
2005,الفجيرة,Fujairah,الــــــدرن,Whooping Cough,غیر مواطن,Non-Citizen,ا,F,0,
2005,الفجيرة,Fujairah,الــــــدرن,Whooping Cough,جملة,Total,جملة,Total,0,
2005,الفجيرة,Fujairah,الــــــدرن,Meningococcal Infection,مواطن,Citizen,ذ,M,0,
2005,الفجيرة,Fujairah,الــــــدرن,Meningococcal Infection,مواطن,Citizen,ا,F,0,
2005,الفجيرة,Fujairah,الــــــدرن,Meningococcal Infection,غیر مواطن,Non-Citizen,ذ,M,0,
2005,الفجيرة,Fujairah,السعال الديكي,Meningococcal Infection,غیر مواطن,Non-Citizen,ا,F,0,
2005,الفجيرة,Fujairah,السعال الديكي,Meningococcal Infection,جملة,Total,جملة,Total,0,
2005,الفجيرة,Fujairah,السعال الديكي,Tetanus,مواطن,Citizen,ذ,M,0,
2005,الفجيرة,Fujairah,السعال الديكي,Tetanus,مواطن,Citizen,ا,F,0,
2005,الفجيرة,Fujairah,السعال الديكي,Tetanus,غیر مواطن,Non-Citizen,ذ,M,0,
2005,الفجيرة,Fujairah,عدوى بالمكورات السحائیــــة,Tetanus,غیر مواطن,Non-Citizen,ا,F,0,
2005,الفجيرة,Fujairah,عدوى بالمكورات السحائیــــة,Tetanus,جملة,Total,جملة,Total,0,
2005,الفجيرة,Fujairah,عدوى بالمكورات السحائیــــة,Septicaemia,مواطن,Citizen,ذ,M,2,
2005,الفجيرة,Fujairah,عدوى بالمكورات السحائیــــة,Septicaemia,مواطن,Citizen,ا,F,3,
2005,الفجيرة,Fujairah,عدوى بالمكورات السحائیــــة,Septicaemia,غیر مواطن,Non-Citizen,ذ,M,2,
2005,الفجيرة,Fujairah,التیتانوس-الكزاز,Septicaemia,غیر مواطن,Non-Citizen,ا,F,0,
2005,الفجيرة,Fujairah,التیتانوس-الكزاز,Septicaemia,جملة,Total,جملة,Total,7,
2005,الفجيرة,Fujairah,التیتانوس-الكزاز,Smallpox,مواطن,Citizen,ذ,M,0,
2005,الفجيرة,Fujairah,التیتانوس-الكزاز,Smallpox,مواطن,Citizen,ا,F,0,
2005,الفجيرة,Fujairah,التیتانوس-الكزاز,Smallpox,غیر مواطن,Non-Citizen,ذ,M,0,
2005,الفجيرة,Fujairah,التسمم الدموي,Smallpox,غیر مواطن,Non-Citizen,ا,F,0,
2005,الفجيرة,Fujairah,التسمم الدموي,Smallpox,جملة,Total,جملة,Total,0,
2005,الفجيرة,Fujairah,التسمم الدموي,Measles,مواطن,Citizen,ذ,M,0,
2005,الفجيرة,Fujairah,التسمم الدموي,Measles,مواطن,Citizen,ا,F,0,
2005,الفجيرة,Fujairah,التسمم الدموي,Measles,غیر مواطن,Non-Citizen,ذ,M,0,
2005,الفجيرة,Fujairah,الجدري,Measles,غیر مواطن,Non-Citizen,ا,F,0,
2005,الفجيرة,Fujairah,الجدري,Measles,جملة,Total,جملة,Total,0,
2005,الفجيرة,Fujairah,الجدري,Malaria,مواطن,Citizen,ذ,M,0,
2005,الفجيرة,Fujairah,الجدري,Malaria,مواطن,Citizen,ا,F,0,
2005,الفجيرة,Fujairah,الجدري,Malaria,غیر مواطن,Non-Citizen,ذ,M,0,
2005,الفجيرة,Fujairah,الحصبه,Malaria,غیر مواطن,Non-Citizen,ا,F,0,
2005,الفجيرة,Fujairah,الحصبه,Malaria,جملة,Total,جملة,Total,0,
2005,الفجيرة,Fujairah,الحصبه,Malignant Neoplasm of the Stomach,مواطن,Citizen,ذ,M,1,
2005,الفجيرة,Fujairah,الحصبه,Malignant Neoplasm of the Stomach,مواطن,Citizen,ا,F,0,
2005,الفجيرة,Fujairah,الحصبه,Malignant Neoplasm of the Stomach,غیر مواطن,Non-Citizen,ذ,M,1,
2005,الفجيرة,Fujairah,الملاريا,Malignant Neoplasm of the Stomach,غیر مواطن,Non-Citizen,ا,F,0,
2005,الفجيرة,Fujairah,الملاريا,Malignant Neoplasm of the Stomach,جملة,Total,جملة,Total,2,
2005,الفجيرة,Fujairah,الملاريا,Malignant Neoplasm of the Colon,مواطن,Citizen,ذ,M,0,
2005,الفجيرة,Fujairah,الملاريا,Malignant Neoplasm of the Colon,مواطن,Citizen,ا,F,0,
2005,الفجيرة,Fujairah,الملاريا,Malignant Neoplasm of the Colon,غیر مواطن,Non-Citizen,ذ,M,0,
2005,الفجيرة,Fujairah,ورم خبیث بالمعدة,Malignant Neoplasm of the Colon,غیر مواطن,Non-Citizen,ا,F,0,
2005,الفجيرة,Fujairah,ورم خبیث بالمعدة,Malignant Neoplasm of the Colon,جملة,Total,جملة,Total,0,
2005,الفجيرة,Fujairah,ورم خبیث بالمعدة,Malignant Neoplasm of the Rectum,مواطن,Citizen,ذ,M,0,
2005,الفجيرة,Fujairah,ورم خبیث بالمعدة,Malignant Neoplasm of the Rectum,مواطن,Citizen,ا,F,0,
2005,الفجيرة,Fujairah,ورم خبیث بالمعدة,Malignant Neoplasm of the Rectum,غیر مواطن,Non-Citizen,ذ,M,0,
2005,الفجيرة,Fujairah,ورم خبیث بالقولون,Malignant Neoplasm of the Rectum,غیر مواطن,Non-Citizen,ا,F,0,
2005,الفجيرة,Fujairah,ورم خبیث بالقولون,Malignant Neoplasm of the Rectum,جملة,Total,جملة,Total,0,
2005,الفجيرة,Fujairah,ورم خبیث بالقولون,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",مواطن,Citizen,ذ,M,0,
2005,الفجيرة,Fujairah,ورم خبیث بالقولون,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",مواطن,Citizen,ا,F,0,
2005,الفجيرة,Fujairah,ورم خبیث بالقولون,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",غیر مواطن,Non-Citizen,ذ,M,0,
2005,الفجيرة,Fujairah,ورم خبیث بالمستقیم او الشرج,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",غیر مواطن,Non-Citizen,ا,F,0,
2005,الفجيرة,Fujairah,ورم خبیث بالمستقیم او الشرج,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",جملة,Total,جملة,Total,0,
2005,الفجيرة,Fujairah,ورم خبیث بالمستقیم او الشرج,Malignant Neoplasm of the Breast,مواطن,Citizen,ذ,M,0,
2005,الفجيرة,Fujairah,ورم خبیث بالمستقیم او الشرج,Malignant Neoplasm of the Breast,مواطن,Citizen,ا,F,1,
2005,الفجيرة,Fujairah,ورم خبیث بالمستقیم او الشرج,Malignant Neoplasm of the Breast,غیر مواطن,Non-Citizen,ذ,M,0,
2005,الفجيرة,Fujairah,ورم خبیث بالقصبة الھوائیة او الشعب او الرئه,Malignant Neoplasm of the Breast,غیر مواطن,Non-Citizen,ا,F,0,
2005,الفجيرة,Fujairah,ورم خبیث بالقصبة الھوائیة او الشعب او الرئه,Malignant Neoplasm of the Breast,جملة,Total,جملة,Total,1,
2005,الفجيرة,Fujairah,ورم خبیث بالقصبة الھوائیة او الشعب او الرئه,Malignant Neoplasm of the Cervix Uteri,مواطن,Citizen,ذ,M,0,
2005,الفجيرة,Fujairah,ورم خبیث بالقصبة الھوائیة او الشعب او الرئه,Malignant Neoplasm of the Cervix Uteri,مواطن,Citizen,ا,F,1,
2005,الفجيرة,Fujairah,ورم خبیث بالقصبة الھوائیة او الشعب او الرئه,Malignant Neoplasm of the Cervix Uteri,غیر مواطن,Non-Citizen,ذ,M,0,
2005,الفجيرة,Fujairah,ورم خبیث بالثدي,Malignant Neoplasm of the Cervix Uteri,غیر مواطن,Non-Citizen,ا,F,0,
2005,الفجيرة,Fujairah,ورم خبیث بالثدي,Malignant Neoplasm of the Cervix Uteri,جملة,Total,جملة,Total,1,
2005,الفجيرة,Fujairah,ورم خبیث بالثدي,Other Malignant Neoplasm,مواطن,Citizen,ذ,M,2,
2005,الفجيرة,Fujairah,ورم خبیث بالثدي,Other Malignant Neoplasm,مواطن,Citizen,ا,F,2,
2005,الفجيرة,Fujairah,ورم خبیث بالثدي,Other Malignant Neoplasm,غیر مواطن,Non-Citizen,ذ,M,2,
2005,الفجيرة,Fujairah,ورم خبیث بعنق الرحم,Other Malignant Neoplasm,غیر مواطن,Non-Citizen,ا,F,1,
2005,الفجيرة,Fujairah,ورم خبیث بعنق الرحم,Other Malignant Neoplasm,جملة,Total,جملة,Total,7,
2005,الفجيرة,Fujairah,ورم خبیث بعنق الرحم,Leukaemia,مواطن,Citizen,ذ,M,0,
2005,الفجيرة,Fujairah,ورم خبیث بعنق الرحم,Leukaemia,مواطن,Citizen,ا,F,0,
2005,الفجيرة,Fujairah,ورم خبیث بعنق الرحم,Leukaemia,غیر مواطن,Non-Citizen,ذ,M,0,
2005,الفجيرة,Fujairah,اورام خبیثة اخرى,Leukaemia,غیر مواطن,Non-Citizen,ا,F,0,
2005,الفجيرة,Fujairah,اورام خبیثة اخرى,Leukaemia,جملة,Total,جملة,Total,0,
2005,الفجيرة,Fujairah,اورام خبیثة اخرى,Diabetes Mellitus,مواطن,Citizen,ذ,M,3,
2005,الفجيرة,Fujairah,اورام خبیثة اخرى,Diabetes Mellitus,مواطن,Citizen,ا,F,1,
2005,الفجيرة,Fujairah,اورام خبیثة اخرى,Diabetes Mellitus,غیر مواطن,Non-Citizen,ذ,M,0,
2005,الفجيرة,Fujairah,سرطان الدم,Diabetes Mellitus,غیر مواطن,Non-Citizen,ا,F,1,
2005,الفجيرة,Fujairah,سرطان الدم,Diabetes Mellitus,جملة,Total,جملة,Total,5,
2005,الفجيرة,Fujairah,سرطان الدم,Nutritional Marasmus,مواطن,Citizen,ذ,M,0,
2005,الفجيرة,Fujairah,سرطان الدم,Nutritional Marasmus,مواطن,Citizen,ا,F,0,
2005,الفجيرة,Fujairah,سرطان الدم,Nutritional Marasmus,غیر مواطن,Non-Citizen,ذ,M,0,
2005,الفجيرة,Fujairah,داء السكري,Nutritional Marasmus,غیر مواطن,Non-Citizen,ا,F,0,
2005,الفجيرة,Fujairah,داء السكري,Nutritional Marasmus,جملة,Total,جملة,Total,0,
2005,الفجيرة,Fujairah,داء السكري,Other Protein-Calorie Malnutrition,مواطن,Citizen,ذ,M,0,
2005,الفجيرة,Fujairah,داء السكري,Other Protein-Calorie Malnutrition,مواطن,Citizen,ا,F,0,
2005,الفجيرة,Fujairah,داء السكري,Other Protein-Calorie Malnutrition,غیر مواطن,Non-Citizen,ذ,M,0,
2005,الفجيرة,Fujairah,الھزال الغذائي,Other Protein-Calorie Malnutrition,غیر مواطن,Non-Citizen,ا,F,0,
2005,الفجيرة,Fujairah,الھزال الغذائي,Other Protein-Calorie Malnutrition,جملة,Total,جملة,Total,0,
2005,الفجيرة,Fujairah,الھزال الغذائي,Anaemia,مواطن,Citizen,ذ,M,0,
2005,الفجيرة,Fujairah,الھزال الغذائي,Anaemia,مواطن,Citizen,ا,F,0,
2005,الفجيرة,Fujairah,الھزال الغذائي,Anaemia,غیر مواطن,Non-Citizen,ذ,M,0,
2005,الفجيرة,Fujairah,انواع اخرى من سوء التغذية,Anaemia,غیر مواطن,Non-Citizen,ا,F,0,
2005,الفجيرة,Fujairah,انواع اخرى من سوء التغذية,Anaemia,جملة,Total,جملة,Total,0,
2005,الفجيرة,Fujairah,انواع اخرى من سوء التغذية,Mental Disorders,مواطن,Citizen,ذ,M,0,
2005,الفجيرة,Fujairah,انواع اخرى من سوء التغذية,Mental Disorders,مواطن,Citizen,ا,F,0,
2005,الفجيرة,Fujairah,انواع اخرى من سوء التغذية,Mental Disorders,غیر مواطن,Non-Citizen,ذ,M,0,
2005,الفجيرة,Fujairah,فقر الدم,Mental Disorders,غیر مواطن,Non-Citizen,ا,F,0,
2005,الفجيرة,Fujairah,فقر الدم,Mental Disorders,جملة,Total,جملة,Total,0,
2005,الفجيرة,Fujairah,فقر الدم,Diseases of the Nervous System,مواطن,Citizen,ذ,M,1,
2005,الفجيرة,Fujairah,فقر الدم,Diseases of the Nervous System,مواطن,Citizen,ا,F,0,
2005,الفجيرة,Fujairah,فقر الدم,Diseases of the Nervous System,غیر مواطن,Non-Citizen,ذ,M,1,
2005,الفجيرة,Fujairah,الاضطرابات العقلیة,Diseases of the Nervous System,غیر مواطن,Non-Citizen,ا,F,0,
2005,الفجيرة,Fujairah,الاضطرابات العقلیة,Diseases of the Nervous System,جملة,Total,جملة,Total,2,
2005,الفجيرة,Fujairah,الاضطرابات العقلیة,Meningitis,مواطن,Citizen,ذ,M,0,
2005,الفجيرة,Fujairah,الاضطرابات العقلیة,Meningitis,مواطن,Citizen,ا,F,0,
2005,الفجيرة,Fujairah,الاضطرابات العقلیة,Meningitis,غیر مواطن,Non-Citizen,ذ,M,0,
2005,الفجيرة,Fujairah,امراض الجھاز العصبي,Meningitis,غیر مواطن,Non-Citizen,ا,F,0,
2005,الفجيرة,Fujairah,امراض الجھاز العصبي,Meningitis,جملة,Total,جملة,Total,0,
2005,الفجيرة,Fujairah,امراض الجھاز العصبي,Other Diseases of the Circulatory System,مواطن,Citizen,ذ,M,7,
2005,الفجيرة,Fujairah,امراض الجھاز العصبي,Other Diseases of the Circulatory System,مواطن,Citizen,ا,F,5,
2005,الفجيرة,Fujairah,امراض الجھاز العصبي,Other Diseases of the Circulatory System,غیر مواطن,Non-Citizen,ذ,M,10,
2005,الفجيرة,Fujairah,التھاب سحائي,Other Diseases of the Circulatory System,غیر مواطن,Non-Citizen,ا,F,4,
2005,الفجيرة,Fujairah,التھاب سحائي,Other Diseases of the Circulatory System,جملة,Total,جملة,Total,26,
2005,الفجيرة,Fujairah,التھاب سحائي,Acute Rheumatic Fever,مواطن,Citizen,ذ,M,0,
2005,الفجيرة,Fujairah,التھاب سحائي,Acute Rheumatic Fever,مواطن,Citizen,ا,F,0,
2005,الفجيرة,Fujairah,التھاب سحائي,Acute Rheumatic Fever,غیر مواطن,Non-Citizen,ذ,M,0,
2005,الفجيرة,Fujairah,امراض الجھاز الدوري الاخرى,Acute Rheumatic Fever,غیر مواطن,Non-Citizen,ا,F,0,
2005,الفجيرة,Fujairah,امراض الجھاز الدوري الاخرى,Acute Rheumatic Fever,جملة,Total,جملة,Total,0,
2005,الفجيرة,Fujairah,امراض الجھاز الدوري الاخرى,Chronic Rheumatic Heart Diseases,مواطن,Citizen,ذ,M,0,
2005,الفجيرة,Fujairah,امراض الجھاز الدوري الاخرى,Chronic Rheumatic Heart Diseases,مواطن,Citizen,ا,F,0,
2005,الفجيرة,Fujairah,امراض الجھاز الدوري الاخرى,Chronic Rheumatic Heart Diseases,غیر مواطن,Non-Citizen,ذ,M,0,
2005,الفجيرة,Fujairah,حمى روماتیزمیة حادة,Chronic Rheumatic Heart Diseases,غیر مواطن,Non-Citizen,ا,F,0,
2005,الفجيرة,Fujairah,حمى روماتیزمیة حادة,Chronic Rheumatic Heart Diseases,جملة,Total,جملة,Total,0,
2005,الفجيرة,Fujairah,حمى روماتیزمیة حادة,Hypertensive Disease,مواطن,Citizen,ذ,M,5,
